user_id,subscription_date,lifetime_email_open_rate,subscription_status,beauty_section_pageviews,fashion_section_pageviews,travel_section_pageviews,home_section_pageviews
1883386,2/12/14 19:03,0.66,Active,0,0,0,0
1221455,2/19/13 13:27,0.76,Active,0,1,0,0
1377172,5/30/13 17:26,0.82,Active,0,0,0,0
1339565,5/7/13 21:36,0.61,Active,0,0,0,0
1333015,4/30/13 15:13,1.03,Active,0,2,0,0
1562141,8/9/13 12:17,0.25,Active,0,0,0,0
1331924,4/30/13 12:38,0.87,Active,0,2,0,0
1334880,5/1/13 8:42,0.89,Active,0,3,0,0
1352941,5/22/13 18:33,0.8,Active,0,0,0,0
1435849,6/21/13 11:55,0.51,Active,0,0,0,0
1344369,5/17/13 8:00,0.33,Active,0,0,0,0
1332255,4/30/13 13:17,0.72,Active,0,0,0,0
1458800,7/2/13 14:19,0.19,Active,0,0,0,0
1478859,7/5/13 10:31,0.79,Active,0,0,0,0
1461055,7/2/13 19:32,0.4,Active,0,0,0,0
1441910,6/25/13 11:32,0.44,Active,0,1,0,0
1248921,2/25/13 22:11,0.47,Active,0,0,0,0
1327307,4/24/13 22:54,0.79,Active,0,0,0,0
1348281,5/20/13 13:25,1,Active,0,0,0,0
1286066,4/3/13 9:18,1.02,Active,0,0,0,0
1299909,4/4/13 16:27,0.88,Active,0,2,0,0
1390580,6/4/13 13:32,0.68,Active,0,1,0,1
1396345,6/5/13 17:26,0.68,Active,1,3,0,0
1482427,7/9/13 10:59,0.85,Active,0,1,0,0
1610103,10/4/13 14:13,0.8,Active,0,0,0,0
1981818,3/20/14 17:08,0.5,Active,0,3,0,0
1595403,9/19/13 13:53,0.82,Active,0,2,0,0
1713575,11/4/13 9:39,0.4,Active,0,0,0,0
1789782,1/14/14 14:07,0.75,Active,0,0,0,0
1972379,3/18/14 9:17,0.52,Active,0,0,2,0
1906033,2/20/14 11:31,0.86,Active,0,0,0,0
1933248,2/28/14 18:16,0.71,Active,1,3,0,0
1910218,2/20/14 17:32,1.05,Active,0,6,0,3
1961302,3/11/14 22:08,1.27,Active,0,1,0,1
1646930,10/17/13 7:35,0.53,Active,0,0,0,0
1741230,11/15/13 14:39,0.47,Active,0,0,0,0
1837202,1/26/14 17:58,0.79,Active,0,0,0,0
1844378,1/29/14 17:17,0.39,Active,0,0,0,0
1770864,12/15/13 10:41,0.71,Active,2,0,0,1
1683306,10/23/13 16:13,0.77,Active,0,2,1,1
1613850,10/7/13 10:24,0.59,Active,0,0,1,0
1711134,11/4/13 6:32,0.8,Active,1,4,0,0
1822896,1/24/14 16:24,0.42,Active,1,4,0,0
1860800,2/7/14 9:21,0.93,Active,0,3,0,0
1846615,1/30/14 22:45,0.81,Active,0,0,2,0
1880417,2/12/14 6:29,0.76,Active,0,0,0,1
1888465,2/13/14 11:45,0.35,Active,0,0,0,1
1836774,1/26/14 16:33,0.94,Active,3,5,0,0
1914702,2/21/14 20:01,1.02,Active,0,0,0,3
1923885,2/25/14 19:14,0.86,Active,0,0,0,0
1931625,2/28/14 14:44,0.84,Active,0,6,0,4
1868684,2/9/14 21:19,0.98,Active,0,0,0,1
1796261,1/15/14 13:06,0.75,Active,0,4,0,0
1915391,2/22/14 2:01,0.71,Active,0,0,0,0
1239943,2/22/13 12:00,0.36,Active,0,0,0,0
1294031,4/3/13 23:14,0.67,Active,0,0,0,0
1570607,8/22/13 14:27,0.92,Active,0,0,0,1
1231245,2/19/13 17:07,0.38,Active,0,2,0,0
1337633,5/5/13 14:58,0.52,Active,0,0,0,0
1396783,6/5/13 23:59,0.13,Active,0,0,1,1
1422034,7/10/13 11:52,0.78,Active,0,1,0,0
1252008,2/26/13 13:24,0.6,Active,0,0,0,0
1325037,4/24/13 10:05,0.17,Active,0,0,0,0
1555962,8/7/13 14:14,0.78,Active,0,0,0,0
1275340,3/12/13 10:58,0.22,Active,0,0,0,0
1301194,4/4/13 20:05,0.41,Active,0,0,0,0
1349004,5/21/13 9:45,0.29,Active,0,0,0,0
1333194,4/30/13 15:32,0.52,Active,1,0,0,0
1334224,4/30/13 20:54,0.53,Active,0,0,0,0
1308013,4/9/13 13:12,0.39,Active,0,0,0,0
1561512,8/8/13 17:53,0.54,Active,0,0,0,0
1544654,8/6/13 10:54,0.44,Active,0,0,0,0
1379459,5/30/13 22:50,0.48,Active,0,0,0,0
1387278,6/4/13 11:36,0.41,Active,0,0,0,0
1404701,6/13/13 12:52,0.4,Active,0,0,0,0
1956687,3/8/14 12:04,0.37,Active,0,0,0,0
1580647,9/10/13 10:37,0.71,Active,0,0,0,0
1791275,1/14/14 15:53,0.35,Active,0,0,0,0
1702617,10/26/13 15:47,0.4,Active,0,0,0,1
1683196,10/23/13 15:05,0.25,Active,0,1,0,0
1916315,2/22/14 17:40,0.49,Active,0,0,0,0
1859397,2/6/14 14:16,0.83,Active,0,0,0,0
1703439,10/27/13 17:24,0.64,Active,0,0,0,0
1816553,1/23/14 16:20,0.19,Active,0,0,0,0
1653348,10/18/13 20:36,0.33,Active,0,0,0,0
1919869,2/25/14 10:36,0.59,Active,0,0,0,0
1447180,6/26/13 0:09,0.27,Active,0,0,0,0
1415835,6/18/13 16:55,0.5,Active,0,0,0,0
1390524,6/4/13 13:29,0.92,Active,0,0,0,0
1426548,6/20/13 11:56,0.5,Active,0,0,0,0
1325059,4/24/13 10:13,0.87,Active,0,0,0,0
1470543,7/3/13 12:26,0.65,Active,0,2,1,0
1395045,6/5/13 9:30,0.58,Active,0,0,0,0
1500858,7/14/13 16:02,0.88,Active,2,2,0,0
1388092,6/4/13 12:05,0.65,Active,0,0,0,0
1252495,2/26/13 14:12,0.46,Active,0,0,0,0
1332193,4/30/13 13:10,0.41,Active,0,3,0,1
1348923,5/21/13 9:24,0.35,Active,0,2,0,0
1393445,6/4/13 19:09,0.68,Active,0,0,0,0
1446130,6/25/13 22:09,0.81,Active,0,2,0,1
1415877,6/18/13 16:59,0.71,Active,0,0,0,0
1226315,2/19/13 14:16,0.66,Active,0,0,0,0
1288101,4/1/13 23:20,0.5,Active,0,0,0,0
1349150,5/21/13 10:29,0.9,Active,0,0,0,0
1483595,7/9/13 16:51,0.69,Active,0,5,1,1
1537398,7/25/13 14:00,1.01,Active,0,2,0,2
1679559,10/22/13 17:58,0.78,Active,0,0,0,0
1766124,12/11/13 14:13,0.65,Active,0,0,0,0
1927989,2/28/14 0:27,0.78,Active,0,0,0,0
1814080,1/23/14 12:23,0.37,Active,0,2,0,0
1845094,1/29/14 21:25,0.64,Active,0,1,0,0
1784826,1/10/14 21:46,1.01,Active,0,0,1,1
1797444,1/15/14 22:18,0.57,Active,0,3,0,0
1816277,1/23/14 15:38,0.52,Active,0,1,0,0
1930117,2/28/14 12:13,1,Active,5,3,1,4
1682501,2/11/14 12:52,0.32,Active,0,1,2,2
1204951,2/20/14 23:38,0.48,Active,0,2,0,1
1916476,2/22/14 20:37,0.44,Active,0,0,0,1
2773325,9/1/15 21:05,0.01,Active,0,0,0,0
1797783,1/16/14 8:03,0.64,Active,0,0,0,0
1682759,2/20/14 15:16,0.89,Active,0,1,0,2
1666574,9/26/13 20:12,0.75,Active,1,1,0,0
1542464,11/5/13 21:59,0.21,Active,0,3,0,1
1726328,11/8/13 8:25,0.56,Active,0,0,0,0
1740704,11/15/13 13:14,0.78,Active,0,0,0,2
1860259,2/6/14 19:54,0.28,Active,0,0,0,0
1798083,1/16/14 12:18,0.58,Active,0,0,0,0
1800715,1/19/14 10:07,0.36,Active,0,0,0,0
1927611,2/27/14 18:32,0.24,Active,0,0,0,1
1840713,1/27/14 16:52,0.21,Active,0,0,0,0
1926857,2/27/14 13:46,0.47,Active,0,0,0,0
1960754,3/11/14 11:06,0.27,Active,0,2,0,1
1896830,2/14/14 11:52,0.47,Active,0,0,0,0
1579435,9/9/13 12:11,0.69,Active,0,0,0,1
1725015,11/7/13 14:38,0.56,Active,0,0,0,0
1573974,8/27/13 9:47,1.04,Active,0,0,0,0
1712691,11/4/13 8:35,1.08,Active,0,0,0,1
1780535,1/2/14 17:11,0.75,Active,0,0,0,0
1956749,3/8/14 12:13,0,Active,0,0,0,0
1666820,10/21/13 11:24,0.82,Active,0,1,0,0
1603329,9/30/13 11:50,0.61,Active,0,0,0,1
1672039,10/22/13 9:37,0.49,Active,0,0,0,1
1918701,2/24/14 21:33,0.82,Active,0,0,0,2
1930549,2/28/14 12:41,0.68,Active,0,2,0,0
1795929,1/15/14 12:10,0.56,Active,0,0,0,1
1918445,2/24/14 16:54,0.88,Active,1,0,0,3
1920216,2/25/14 11:00,0.77,Active,0,2,0,2
1285771,3/3/14 17:23,0.36,Active,1,4,0,0
1939469,3/3/14 12:57,0.53,Active,0,0,0,0
1939999,3/3/14 14:51,0.47,Active,1,3,0,3
1816163,7/17/14 11:50,0.08,Active,0,1,0,0
2344708,11/18/14 11:48,0.22,Active,0,0,0,1
1607605,11/14/14 17:06,0.26,Active,0,0,0,0
2250077,9/13/14 23:49,0.34,Active,0,0,0,0
2189262,8/12/14 11:08,0.77,Active,0,0,0,0
1991220,3/26/14 21:30,0.16,Active,0,0,0,0
2057961,5/22/14 15:46,0.47,Active,0,0,0,0
1523054,5/14/14 12:13,0.29,Active,0,1,0,0
2192149,8/12/14 23:30,0.4,Active,0,1,0,0
1895391,3/5/15 12:46,0.14,Active,0,0,0,0
2638365,5/13/15 12:37,0.39,Active,0,0,0,0
1911533,10/9/15 22:13,0.22,Active,1,0,0,0
2547068,3/5/15 18:30,0.39,Active,0,0,1,0
2140591,7/11/14 13:40,0.27,Active,0,0,2,0
2191800,8/12/14 22:13,0.21,Active,1,8,0,0
2274165,9/19/14 9:53,0.4,Active,0,0,0,0
2327095,11/6/14 17:39,0.54,Active,0,0,0,0
2214814,8/25/14 9:43,0.62,Active,0,0,0,0
2348347,11/20/14 22:48,0.63,Active,0,0,0,0
1983922,3/21/14 11:24,0.98,Active,0,3,0,0
2065252,5/26/14 11:09,0.8,Active,0,2,0,1
2226422,9/4/14 11:08,0.75,Active,0,2,0,0
2231080,9/4/14 21:17,0.94,Active,0,0,0,0
2271948,9/19/14 8:41,1.09,Active,1,0,2,3
2194436,8/13/14 15:05,0.83,Active,0,0,0,0
2241869,9/12/14 16:21,0.93,Active,0,0,0,0
2320490,10/28/14 7:57,0.91,Active,0,3,0,0
2004544,4/22/14 21:15,0.33,Active,0,0,0,0
2038145,5/12/14 18:44,0.24,Active,0,0,0,0
1989329,3/26/14 13:36,0.26,Active,0,1,0,0
2212992,8/24/14 19:36,0.32,Active,0,0,0,0
2243461,9/13/14 14:41,0.24,Active,0,0,0,0
2281526,9/21/14 9:01,0.57,Active,0,0,0,0
2282591,9/22/14 10:35,0.51,Active,0,0,0,0
1991378,3/26/14 22:42,0.92,Active,0,1,0,0
2064892,5/25/14 20:21,1.12,Active,0,0,0,0
2055199,5/22/14 8:28,0.81,Active,0,0,0,0
2055305,5/22/14 9:24,1,Active,0,2,2,1
2198105,8/17/14 16:24,0.32,Active,0,0,0,0
2311001,10/19/14 9:05,0.98,Active,1,1,1,0
2329981,11/7/14 9:11,1.07,Active,0,0,0,1
2401671,12/12/14 15:10,0.37,Active,1,0,0,0
2517083,2/24/15 18:30,0.79,Active,0,0,0,1
2614770,4/21/15 15:08,0.75,Active,0,0,0,0
2533224,2/27/15 16:26,0.88,Active,0,2,0,0
1835536,3/12/15 16:45,0.45,Active,2,2,0,4
2638308,5/13/15 11:58,0.78,Active,0,0,0,0
2638741,5/13/15 16:28,1.12,Active,2,13,2,3
2729664,8/4/15 22:30,0.48,Active,0,0,0,0
2552663,3/10/15 15:48,0.78,Active,0,0,1,0
2711792,7/21/15 15:29,0.6,Active,0,1,0,0
2745278,8/20/15 17:25,0.58,Active,0,6,2,1
2571003,3/26/15 0:00,0.81,Active,0,2,0,1
2475702,2/5/15 0:19,0.91,Active,0,2,0,1
2450312,1/19/15 19:00,0.85,Lapsed,0,0,0,2
2465910,1/25/15 9:42,0.73,Active,0,4,0,1
2586626,4/6/15 8:45,1.02,Active,2,6,1,3
2417936,12/17/14 4:38,0.73,Active,0,1,0,0
2406215,12/13/14 19:28,0.94,Active,0,1,0,2
2556565,3/11/15 9:24,0.77,Active,0,0,0,1
2604222,4/16/15 19:37,0.38,Active,0,0,0,0
2763199,8/26/15 22:13,0.87,Active,0,0,0,0
2739590,8/14/15 12:24,0.76,Active,0,3,0,1
2333056,11/10/14 12:02,0.45,Active,0,0,0,0
2121231,7/2/14 15:19,0.47,Active,0,0,0,0
2297427,10/8/14 18:29,0.35,Active,0,0,0,0
1991705,3/27/14 6:40,0.38,Active,0,0,0,0
1988282,3/26/14 12:11,0.11,Active,0,1,1,0
2141242,7/11/14 15:23,0.66,Active,0,0,0,0
2267944,9/18/14 8:20,0.09,Active,0,0,0,2
2694019,7/8/15 20:56,0.28,Active,8,3,0,0
2590805,4/7/15 15:49,0.73,Active,0,0,0,0
2441490,1/2/15 11:33,0.54,Active,0,2,0,0
2569324,3/24/15 14:22,0.43,Active,0,1,0,1
3028030,3/10/16 20:26,0.18,Active,0,0,0,0
3572764,1/12/17 20:33,0.01,Active,0,2,0,0
3649899,2/8/17 11:12,0.03,Lapsed,0,0,0,0
3011461,3/2/16 11:56,0.35,Active,0,0,0,0
3214112,6/12/16 23:32,0.04,Active,0,0,0,0
3569126,1/12/17 17:55,0.13,Active,0,0,0,0
3069927,4/5/16 22:33,0.03,Active,0,0,0,0
3695565,3/9/17 22:52,0.48,Active,0,3,0,0
3473352,10/13/16 18:03,0.05,Active,0,0,0,0
3879774,6/24/17 12:38,0.04,Active,0,0,0,0
4366176,9/1/18 6:43,0.02,Active,0,0,0,0
3962331,10/17/17 22:40,0.15,Active,0,0,0,0
4656564,5/23/19 0:18,0.04,Active,0,0,0,0
4097328,3/1/18 19:12,0.09,Active,0,0,0,0
3843160,5/24/17 13:07,0.43,Active,0,0,0,0
2421499,12/16/14 15:44,0.02,Active,0,0,0,0
4674677,6/4/19 0:54,0.18,Active,0,0,0,0
1233976,2/19/13 20:54,0.08,Active,0,0,0,0
3080035,4/8/16 17:14,0.02,Active,0,0,0,0
1792794,1/14/14 19:03,0,Active,0,0,0,0
3599475,1/25/17 11:55,0.03,Active,0,0,0,0
1638391,10/15/13 19:20,0.05,Active,0,0,0,0
3861526,6/7/17 10:23,0.03,Active,0,0,0,0
4040899,1/7/18 22:26,0.04,Active,0,0,0,0
1460558,7/2/13 18:44,0,Active,0,0,0,0
2596935,4/4/19 9:46,0.03,Active,0,0,0,0
1735606,8/1/18 9:20,0.02,Active,0,0,0,0
2528725,2/26/15 6:25,0.25,Active,0,0,0,0
3829762,5/19/17 15:34,0.03,Lapsed,0,3,0,0
3912753,8/7/17 20:23,1,Active,1,0,0,0
1808878,1/22/14 5:50,0.05,Active,0,0,0,0
1920198,2/25/14 10:59,0.01,Active,0,0,0,0
1889002,4/11/16 8:01,0.05,Active,0,0,0,0
1654279,2/16/17 14:21,0.05,Active,0,0,0,0
3599716,1/25/17 12:09,0.9,Active,0,0,0,0
3647761,2/7/17 12:41,0.07,Active,0,0,0,0
2670806,6/16/15 16:31,0.86,Active,0,0,0,0
2938823,1/20/16 15:57,0.07,Active,0,0,0,0
2907310,12/4/15 12:13,0.05,Active,0,0,0,0
3573805,1/12/17 22:09,0.04,Active,0,0,0,0
2807857,10/3/15 15:56,0,Lapsed,0,0,0,0
2415093,12/9/15 0:50,0.05,Active,0,0,0,0
3436770,10/5/16 16:45,0.11,Active,0,2,0,0
2696582,7/12/15 17:59,0,Active,0,0,0,0
2014285,11/2/17 18:06,0.09,Lapsed,0,0,0,0
4382399,10/12/18 20:18,0.06,Active,0,0,0,1
4617620,4/27/19 19:30,0.04,Lapsed,0,0,0,0
3906440,7/26/17 15:51,0.09,Active,0,0,1,0
2266184,9/17/14 14:40,0.01,Active,0,0,0,0
4610373,4/24/19 23:18,0.11,Active,0,0,0,0
2877862,11/6/18 22:47,0.05,Active,0,2,0,0
1005959,2/6/14 12:49,0.41,Active,0,0,0,3
1041542,7/2/14 7:27,0.49,Active,0,0,0,0
995549,10/3/13 16:29,0.7,Active,0,0,0,0
1042987,5/9/14 22:47,0.92,Active,0,0,0,0
1020033,4/11/16 16:31,0.79,Active,1,1,1,0
1042003,11/29/16 22:21,0.31,Active,0,0,0,0
2842946,10/13/15 16:58,0,Active,0,0,0,0
2486157,2/14/15 11:09,0.01,Active,0,0,0,0
2862405,10/26/15 12:29,0.04,Active,0,0,0,0
2767015,8/29/15 20:28,0,Active,0,0,0,0
1370314,5/30/13 0:40,0.02,Active,0,0,0,0
1470737,7/3/13 12:39,0.15,Active,0,0,0,0
1578287,9/5/13 21:58,0.36,Active,0,0,0,0
1555630,8/7/13 12:54,0.66,Active,0,0,0,0
1275819,3/12/13 14:27,0.05,Active,0,0,0,0
1387313,6/4/13 11:37,0.11,Active,0,0,0,0
1843041,1/28/14 18:47,0.14,Active,0,0,0,0
1590414,9/13/13 15:54,0.15,Active,0,0,0,0
1712680,11/4/13 8:34,0.35,Active,1,1,0,0
1260384,2/28/13 15:45,0.2,Active,0,0,0,0
1369911,5/29/13 22:57,0.14,Active,0,0,0,0
1524592,7/22/13 19:04,0.34,Active,0,0,0,0
1554949,8/7/13 8:24,0.8,Active,0,0,0,0
1394706,6/5/13 8:17,0.42,Active,0,0,0,1
1481552,7/8/13 13:57,0.14,Active,0,0,0,0
1386561,6/4/13 11:20,0.62,Active,0,0,0,0
1813351,1/23/14 11:38,0.14,Active,0,0,0,0
1911387,2/20/14 20:30,0.91,Active,0,0,0,0
1796126,1/15/14 12:39,0.16,Active,0,0,0,0
1897108,2/14/14 16:02,0.35,Active,0,0,0,0
1294878,4/4/13 11:07,0.2,Active,0,2,0,0
1295992,4/4/13 11:46,0.76,Active,0,0,0,0
1352498,5/22/13 16:10,0.41,Active,0,0,0,0
1552850,8/6/13 19:34,0.49,Active,0,0,0,0
1597634,9/21/13 16:38,0.33,Active,0,0,0,0
1657105,10/19/13 14:22,0.1,Active,0,0,0,0
1928690,2/28/14 10:58,0.22,Active,0,0,0,0
1232350,2/19/13 18:24,0.11,Active,0,2,0,0
1228392,2/19/13 15:03,0.2,Active,0,0,0,0
1524757,7/22/13 22:29,0.63,Active,0,0,0,0
1382277,5/31/13 18:19,0.29,Active,0,0,0,0
1425435,6/19/13 22:05,0.14,Active,1,1,0,0
1555635,8/7/13 12:56,0.32,Active,0,0,0,0
1524640,7/22/13 20:03,0.27,Active,0,2,0,0
1625822,10/9/13 9:35,0.06,Active,0,0,0,0
1597470,9/21/13 11:24,0.11,Active,0,0,0,0
1620820,10/8/13 22:31,0.23,Active,0,0,0,1
1856350,2/5/14 13:10,0.16,Active,0,0,0,0
1965847,3/17/14 8:20,0.2,Active,1,2,0,0
1941713,3/3/14 23:52,0.11,Active,0,0,0,0
1635460,10/15/13 10:36,0.18,Active,0,0,0,1
1873718,2/10/14 16:29,0.32,Active,0,0,0,0
1911356,2/20/14 20:24,0.17,Active,0,0,0,0
1912458,2/21/14 6:08,0.37,Active,0,0,0,0
1928588,2/28/14 10:49,0.28,Active,0,0,0,0
1599975,9/25/13 16:37,0.58,Active,0,0,0,0
1573142,8/25/13 8:48,0.1,Active,0,2,1,0
1945765,3/6/14 18:00,0.66,Active,0,0,0,0
2118903,7/2/14 7:49,0.14,Active,0,0,0,0
2250172,9/14/14 0:19,0.62,Active,0,0,0,0
2184509,8/10/14 19:50,0.12,Active,0,0,0,0
2292285,9/29/14 11:00,0.22,Active,0,0,0,0
2024767,5/2/14 17:17,0.06,Active,0,0,0,0
2003163,4/18/14 9:34,0.32,Active,2,1,0,0
2335180,11/10/14 21:48,0.68,Active,0,1,0,0
2551753,3/10/15 14:05,0.1,Active,0,0,0,0
2745073,8/20/15 13:06,0.12,Active,0,1,0,0
2365821,12/7/14 13:59,0.61,Active,0,0,0,0
2159540,7/18/14 15:53,0.12,Active,0,0,0,0
2045168,5/16/14 8:19,0.15,Active,0,2,0,0
1986437,3/24/14 21:08,0.12,Active,0,0,0,0
1985220,3/22/14 18:49,0.05,Active,0,1,0,0
2119544,7/2/14 9:08,0.24,Active,0,0,0,0
2774047,9/2/15 10:54,0.11,Active,0,0,0,0
2460746,1/23/15 0:30,0.1,Active,0,0,0,0
2075200,6/3/14 12:33,0.05,Active,0,0,0,0
2157077,7/17/14 0:34,0.04,Active,0,2,0,0
2291336,9/28/14 8:45,0.2,Active,0,0,0,0
2030675,5/7/14 12:56,0.06,Active,0,0,0,1
1988390,3/26/14 12:16,0.12,Active,0,1,0,0
2319743,10/27/14 12:09,0.86,Active,0,0,0,0
2768459,8/31/15 10:18,0.09,Active,0,0,0,0
2274944,9/19/14 10:28,0.15,Active,0,0,0,0
2237675,9/11/14 16:08,0.39,Active,0,0,0,0
1474605,7/3/13 17:10,0.05,Active,0,0,0,0
1969597,3/17/14 13:10,1.06,Lapsed,0,0,0,0
1375411,5/30/13 15:48,0.27,Active,0,0,0,0
1484780,7/10/13 11:39,0.32,Active,0,0,0,0
1368381,5/29/13 19:54,0.18,Active,1,1,0,0
1623898,10/9/13 7:05,0.11,Active,0,0,0,0
1699961,10/25/13 13:28,0.71,Active,0,0,0,0
1929209,2/28/14 11:29,0.17,Active,0,0,0,0
1604540,10/1/13 12:42,0.8,Active,0,0,0,0
1968445,3/17/14 10:55,0.36,Active,0,0,0,0
1927877,2/27/14 22:14,0.25,Active,0,1,0,0
1483175,7/9/13 13:59,0.37,Active,0,0,0,0
1381381,5/31/13 14:00,0.21,Active,0,2,0,0
1483571,7/9/13 16:45,0.7,Active,0,0,0,0
1298040,4/4/13 13:17,0.83,Active,0,0,0,0
1408657,6/17/13 15:37,0.92,Active,0,1,0,0
1546060,8/6/13 11:18,0.47,Active,0,0,0,0
1387648,6/4/13 11:47,0.88,Active,1,4,0,0
1271740,3/5/13 22:04,0.66,Active,0,0,0,0
1280778,3/21/13 21:34,0.44,Active,0,3,0,0
1324064,4/23/13 13:11,0.91,Active,0,1,1,4
1462906,7/2/13 21:49,0.45,Active,0,0,0,0
1552571,8/6/13 18:53,0.71,Active,0,0,0,0
1474637,7/3/13 17:13,0.87,Active,0,0,0,0
1618946,10/8/13 21:47,0.67,Active,1,0,0,0
1659001,10/20/13 19:01,0.73,Active,0,0,0,0
1760097,12/4/13 6:24,0.19,Active,0,0,0,0
1681878,10/23/13 5:28,0.5,Active,0,0,0,0
1931740,2/28/14 14:52,0.45,Active,0,0,0,0
1857226,2/5/14 16:58,0.43,Active,0,2,0,1
1930500,2/28/14 12:38,0.48,Active,0,0,0,0
1980598,3/20/14 14:45,0.53,Active,0,1,0,0
1745887,11/20/13 15:54,0.84,Active,0,0,0,0
1789026,1/14/14 13:14,0.91,Active,1,1,0,0
1595497,9/19/13 14:28,0.86,Active,0,0,0,0
1699790,10/25/13 13:07,0.89,Active,0,0,0,1
1802445,1/21/14 9:24,0.8,Active,0,1,0,2
1883480,2/12/14 19:19,0.62,Active,2,1,0,3
1803268,1/21/14 10:20,0.87,Active,0,1,0,0
1905046,2/19/14 14:59,0.92,Active,1,2,1,1
1898098,2/15/14 13:03,0.74,Active,0,0,2,0
1577503,9/4/13 18:28,0.32,Active,0,0,0,0
1945262,3/6/14 14:16,0.33,Active,0,0,0,0
1805589,1/21/14 12:59,0.51,Active,0,0,1,1
1917122,2/23/14 14:02,0.21,Active,1,1,0,2
1910065,2/20/14 17:15,0.23,Active,0,0,0,0
1911859,2/20/14 22:13,0.86,Active,0,0,0,0
1932380,2/28/14 15:48,0.74,Active,0,2,0,1
1600901,9/26/13 18:51,0.86,Active,0,0,0,0
1906284,2/20/14 12:15,0.82,Active,0,0,0,0
1892849,2/13/14 12:54,0.79,Active,1,0,0,0
1910231,2/20/14 17:33,0.51,Active,0,0,0,0
1979703,3/20/14 12:04,1.41,Active,1,1,0,4
1337319,5/4/13 13:27,0.62,Active,0,0,0,0
1469045,7/3/13 10:50,0.3,Active,0,0,0,0
1384438,6/2/13 12:15,0.15,Active,0,0,0,0
1670874,10/22/13 8:17,0.76,Active,0,0,0,0
1788431,1/14/14 12:35,0.33,Active,0,0,0,0
1902695,2/18/14 18:44,0.11,Active,0,0,0,0
1962289,3/13/14 8:04,0.13,Active,0,0,0,0
1613151,10/6/13 18:47,0.82,Active,0,1,0,0
1877903,2/11/14 11:27,0.15,Active,0,0,0,0
1591588,9/14/13 20:24,0.2,Active,0,0,0,0
1647688,10/17/13 11:11,0.23,Active,0,0,0,1
1804880,1/21/14 12:07,0.21,Active,0,0,0,0
1832581,1/25/14 21:43,0.25,Active,0,0,0,0
1930332,2/28/14 12:25,0.07,Active,0,0,0,0
1900172,2/17/14 11:14,0.98,Active,0,0,0,0
1913871,2/21/14 15:15,0.14,Active,0,0,0,0
1881805,2/12/14 13:56,0.49,Active,0,0,0,0
1372977,5/30/13 13:34,0.37,Active,0,0,0,0
1370989,5/30/13 8:10,0.71,Active,0,0,0,2
1470023,7/3/13 12:01,0.64,Active,0,1,0,0
1448518,6/26/13 8:51,0.19,Active,0,1,0,0
1264482,3/3/13 14:38,0.99,Active,0,0,0,1
1450866,6/26/13 21:05,1.09,Active,0,2,0,0
1383691,6/1/13 14:17,0.22,Active,0,0,0,0
1443888,6/25/13 19:49,0.8,Active,0,2,0,0
1468050,7/3/13 9:38,0.8,Active,0,2,0,1
1533835,7/23/13 11:14,0.57,Active,0,0,0,0
1470622,7/3/13 12:31,0.36,Active,5,1,0,0
1302002,4/5/13 0:04,0.71,Active,0,0,0,0
1485096,7/10/13 13:51,0.72,Active,1,0,0,0
1754431,12/3/13 13:04,0.28,Active,0,0,0,0
1583037,9/10/13 12:05,0.33,Active,0,1,0,1
1925521,2/26/14 16:36,0.01,Active,0,0,0,0
1962855,3/13/14 21:34,0.41,Active,0,0,0,0
1967213,3/17/14 9:36,0.53,Lapsed,0,0,0,0
1854187,2/5/14 10:06,0.61,Active,0,1,0,0
1870774,2/10/14 12:48,0.62,Active,0,0,0,0
1665570,9/30/13 19:46,1.09,Active,3,3,0,0
1703634,10/27/13 20:47,0.72,Active,1,2,0,1
1740873,11/15/13 13:31,0.79,Active,0,0,0,0
1851594,2/3/14 17:18,0.53,Active,0,0,0,0
1840093,1/27/14 12:59,0.84,Active,0,0,0,0
1981248,3/20/14 15:28,0.63,Active,2,0,0,0
1895299,2/13/14 15:21,0.8,Active,0,0,0,0
1857879,2/5/14 21:50,0.64,Active,0,1,1,3
1927763,2/27/14 20:36,0.97,Active,0,1,0,0
2644536,5/22/15 17:43,0.17,Active,0,0,0,0
2300264,10/10/14 11:58,0.76,Lapsed,4,3,0,0
2042040,5/15/14 10:49,0.71,Active,1,0,0,0
2008700,4/28/14 18:07,0.83,Active,0,0,0,2
2155894,7/16/14 12:59,0.58,Active,0,0,0,0
2034341,5/9/14 11:53,0.32,Active,0,0,0,0
1999177,4/10/14 12:34,0.76,Active,1,1,2,1
2079441,6/5/14 10:30,0.32,Active,0,0,0,0
2107210,6/30/14 8:13,0.64,Active,0,0,0,0
1706296,7/11/14 18:28,0.92,Active,0,0,0,0
2345061,11/18/14 13:47,0.61,Active,1,1,0,0
2331339,11/8/14 21:36,1.17,Active,0,1,0,1
2333786,11/10/14 13:26,0.99,Active,0,0,0,2
2251931,9/14/14 13:24,0.74,Active,0,0,0,0
2226707,9/4/14 11:21,0.71,Active,0,1,0,1
2007834,4/28/14 13:11,0.65,Active,0,0,0,0
2008135,4/28/14 13:43,0.79,Active,0,0,0,0
2108783,6/30/14 9:31,0.47,Active,0,0,0,0
2160641,7/19/14 18:59,0.28,Active,0,0,0,0
2186891,8/11/14 12:46,0.29,Active,0,0,1,2
2288905,9/25/14 23:51,0.77,Active,0,2,0,0
2232065,9/5/14 10:05,0.85,Active,0,0,0,0
